epoch,eval/knn_probe_top1,eval/linear_probe_top1_epoch,eval/linear_probe_top1_step,eval/linear_probe_top5_epoch,eval/linear_probe_top5_step,fit/inv_epoch,fit/inv_step,fit/loss_epoch,fit/loss_step,fit/sigreg_epoch,fit/sigreg_step,hparams/lr_default_0,hparams/lr_linear_probe,lr-AdamW-1,lr-AdamW/pg1,lr-AdamW/pg10,lr-AdamW/pg11,lr-AdamW/pg12,lr-AdamW/pg13,lr-AdamW/pg14,lr-AdamW/pg15,lr-AdamW/pg16,lr-AdamW/pg17,lr-AdamW/pg18,lr-AdamW/pg19,lr-AdamW/pg2,lr-AdamW/pg20,lr-AdamW/pg21,lr-AdamW/pg22,lr-AdamW/pg23,lr-AdamW/pg24,lr-AdamW/pg25,lr-AdamW/pg26,lr-AdamW/pg3,lr-AdamW/pg4,lr-AdamW/pg5,lr-AdamW/pg6,lr-AdamW/pg7,lr-AdamW/pg8,lr-AdamW/pg9,queue/embedding_fill_pct,queue/label_fill_pct,rankme,rankme/condition_number,rankme/entropy,rankme/top_singular_value,step,train/linear_probe_loss_epoch,train/linear_probe_loss_step,validate/inv_epoch,validate/inv_step,validate/loss_epoch,validate/loss_step,validate/sigreg_epoch,validate/sigreg_step
,,,,,,,,,,,,,,0.03,2.1076097316871417e-06,6.661087547060586e-06,8.881450062747423e-06,8.881450062747423e-06,1.1841933416996595e-05,1.1841933416996595e-05,1.5789244555995505e-05,1.5789244555995505e-05,2.1052326074660668e-05,2.1052326074660668e-05,2.8069768099547428e-05,2.1076097316871417e-06,2.8069768099547428e-05,3.7426357466063454e-05,3.7426357466063454e-05,4.9901809954751044e-05,4.9901809954751044e-05,6.653574660633477e-05,6.653574660633477e-05,2.8101463089161863e-06,2.8101463089161863e-06,3.746861745221586e-06,3.746861745221586e-06,4.9958156602954325e-06,4.9958156602954325e-06,6.661087547060586e-06,,,,,,,349,,,,,,,,
1,,,,,,,0.7384968996047974,,1.2192097902297974,,24.03125,2.1132857455086196e-06,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,349,,2.3546388149261475,,,,,,
,,,,,,,,,,,,,,0.03,2.3914069127173448e-06,7.558026785872089e-06,1.0077369047829416e-05,1.0077369047829416e-05,1.3436492063772595e-05,1.3436492063772595e-05,1.7915322751696856e-05,1.7915322751696856e-05,2.388709700226246e-05,2.388709700226246e-05,3.184946266968313e-05,2.3914069127173448e-06,3.184946266968313e-05,4.2465950226244404e-05,4.2465950226244404e-05,5.6621266968325646e-05,5.6621266968325646e-05,7.54950226244342e-05,7.54950226244342e-05,3.188542550289789e-06,3.188542550289789e-06,4.251390067053059e-06,4.251390067053059e-06,5.668520089404058e-06,5.668520089404058e-06,7.558026785872089e-06,,,,,,,399,,,,,,,,
1,,,,,,,0.7354352474212646,,1.1995465755462646,,23.203125,2.397082880634116e-06,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,399,,2.4858756065368652,,,,,,
,,,0.02777777798473835,,0.859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,92,,,,0.0,,0.0,,0.0
,,,0.0323660708963871,,0.8359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,93,,,,0.0,,0.0,,0.0
,,,0.10684818774461746,,0.8701870441436768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,94,,,,0.0,,0.0,,0.0
,,,0.0703125,,0.8984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,95,,,,0.0,,0.0,,0.0
,,,0.0634765625,,0.8515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,96,,,,0.0,,0.0,,0.0
,,,0.08173076808452606,,0.947115421295166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,97,,,,0.0,,0.0,,0.0
,,,0.01227678544819355,,0.890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,98,,,,0.0,,0.0,,0.0
,,,0.02083333395421505,,0.9140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,99,,,,0.0,,0.0,,0.0
,,,0.034877073019742966,,0.8572040796279907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,100,,,,0.0,,0.0,,0.0
,,,0.0283203125,,0.796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,101,,,,0.0,,0.0,,0.0
,,,0.0334821417927742,,0.8359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,102,,,,0.0,,0.0,,0.0
,,,0.02604166604578495,,0.8203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,103,,,,0.0,,0.0,,0.0
,,,0.11703704297542572,,0.9559999704360962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,104,,,,0.0,,0.0,,0.0
,,,0.0711805522441864,,0.8984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,105,,,,0.0,,0.0,,0.0
,,,0.0892857164144516,,0.859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,106,,,,0.0,,0.0,,0.0
,,,0.20741631090641022,,0.9318394064903259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,107,,,,0.0,,0.0,,0.0
,,,0.0959821417927742,,0.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,108,,,,0.0,,0.0,,0.0
,,,0.0927734375,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,109,,,,0.0,,0.0,,0.0
,,,0.06950457394123077,,0.6915584206581116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,110,,,,0.0,,0.0,,0.0
,,,0.0026041667442768812,,0.4609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,111,,,,0.0,,0.0,,0.0
,,,0.00390625,,0.421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,112,,,,0.0,,0.0,,0.0
,,,0.009630551561713219,,0.6402241587638855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,113,,,,0.0,,0.0,,0.0
,,,0.0054687499068677425,,0.546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,114,,,,0.0,,0.0,,0.0
,,,0.0034722222480922937,,0.53125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,115,,,,0.0,,0.0,,0.0
,,,0.00773399043828249,,0.568719208240509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,116,,,,0.0,,0.0,,0.0
,,,0.0023437500931322575,,0.46875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,117,,,,0.0,,0.0,,0.0
,,,0.0007812500116415322,,0.578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,118,,,,0.0,,0.0,,0.0
,,,0.044276729226112366,,0.7217609882354736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,119,,,,0.0,,0.0,,0.0
,,,0.046875,,0.890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,120,,,,0.0,,0.0,,0.0
,,,0.033203125,,0.84375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,121,,,,0.0,,0.0,,0.0
,,,0.09566803276538849,,0.8597811460494995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,122,,,,0.0,,0.0,,0.0
,,,0.02864583395421505,,0.8515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,123,,,,0.0,,0.0,,0.0
,,,0.025390625,,0.8203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,124,,,,0.0,,0.0,,0.0
,,,0.08615215867757797,,0.8982758522033691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,125,,,,0.0,,0.0,,0.0
,,,0.068359375,,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,126,,,,0.0,,0.0,,0.0
,,,0.0615234375,,0.859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,127,,,,0.0,,0.0,,0.0
,,,0.07676779478788376,,0.9209688901901245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,128,,,,0.0,,0.0,,0.0
,,,0.01897321455180645,,0.890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,129,,,,0.0,,0.0,,0.0
,,,0.015625,,0.9453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,130,,,,0.0,,0.0,,0.0
,,,0.039133090525865555,,0.8288156390190125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,131,,,,0.0,,0.0,,0.0
,,,0.0481770820915699,,0.84375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,132,,,,0.0,,0.0,,0.0
,,,0.021484375,,0.8671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,133,,,,0.0,,0.0,,0.0
,,,0.11515150964260101,,0.8534090518951416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,134,,,,0.0,,0.0,,0.0
,,,0.080078125,,0.90625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,135,,,,0.0,,0.0,,0.0
,,,0.07421875,,0.8828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,136,,,,0.0,,0.0,,0.0
,,,0.1984623670578003,,0.9214643239974976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,137,,,,0.0,,0.0,,0.0
,,,0.0825892835855484,,0.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,138,,,,0.0,,0.0,,0.0
,,,0.0970982164144516,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,139,,,,0.0,,0.0,,0.0
,,,0.091796875,,0.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,140,,,,0.0,,0.0,,0.0
,,,0.0,,0.7283464670181274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,141,,,,0.0,,0.0,,0.0
,,,0.0048828125,,0.4296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,142,,,,0.0,,0.0,,0.0
,,,0.0029296875,,0.4453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,143,,,,0.0,,0.0,,0.0
,,,0.00603448273614049,,0.6149425506591797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,144,,,,0.0,,0.0,,0.0
,,,0.00434027798473835,,0.5234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,145,,,,0.0,,0.0,,0.0
,,,0.00434027798473835,,0.5546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,146,,,,0.0,,0.0,,0.0
,,,0.011530783027410507,,0.5451045036315918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,147,,,,0.0,,0.0,,0.0
,,,0.0015625000232830644,,0.53125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,148,,,,0.0,,0.0,,0.0
,,,0.0017361111240461469,,0.5703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,149,,,,0.0,,0.0,,0.0
,,,0.0486111119389534,,0.6614583730697632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,150,,,,0.0,,0.0,,0.0
,,,0.046875,,0.890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,151,,,,0.0,,0.0,,0.0
,,,0.0341796875,,0.84375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,152,,,,0.0,,0.0,,0.0
,,,0.06552233546972275,,0.9296788573265076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,153,,,,0.0,,0.0,,0.0
,,,0.0263671875,,0.78125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,154,,,,0.0,,0.0,,0.0
,,,0.0217013880610466,,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,155,,,,0.0,,0.0,,0.0
,,,0.09354310482740402,,0.8890855312347412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,156,,,,0.0,,0.0,,0.0
,,,0.0691964253783226,,0.828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,157,,,,0.0,,0.0,,0.0
,,,0.0654296875,,0.890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,158,,,,0.0,,0.0,,0.0
,,,0.07518038153648376,,0.9126262664794922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,159,,,,0.0,,0.0,,0.0
,,,0.0205078125,,0.9296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,160,,,,0.0,,0.0,,0.0
,,,0.017578125,,0.890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,161,,,,0.0,,0.0,,0.0
,,,0.05634920671582222,,0.8981481790542603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,162,,,,0.0,,0.0,,0.0
,,,0.0401785708963871,,0.8515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,163,,,,0.0,,0.0,,0.0
,,,0.0217013880610466,,0.828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,164,,,,0.0,,0.0,,0.0
,,,0.10388219356536865,,0.8518072366714478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,165,,,,0.0,,0.0,,0.0
,,,0.080078125,,0.9140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,166,,,,0.0,,0.0,,0.0
,,,0.076171875,,0.8671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,167,,,,0.0,,0.0,,0.0
,,,0.19265888631343842,,0.9183855056762695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,168,,,,0.0,,0.0,,0.0
,,,0.0892857164144516,,0.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,169,,,,0.0,,0.0,,0.0
,,,0.1015625,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,170,,,,0.0,,0.0,,0.0
,,,0.07622739672660828,,0.6730343103408813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,171,,,,0.0,,0.0,,0.0
,,,0.0009765625,,0.46875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,172,,,,0.0,,0.0,,0.0
,,,0.0034722222480922937,,0.3984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,173,,,,0.0,,0.0,,0.0
,,,0.013043638318777084,,0.6345194578170776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,174,,,,0.0,,0.0,,0.0
,,,0.004687500186264515,,0.578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,175,,,,0.0,,0.0,,0.0
,,,0.005859375,,0.5234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,176,,,,0.0,,0.0,,0.0
,,,0.010912698693573475,,0.6830357313156128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,177,,,,0.0,,0.0,,0.0
,,,0.0029296875,,0.453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,178,,,,0.0,,0.0,,0.0
,,,0.0007812500116415322,,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,179,,,,0.0,,0.0,,0.0
,,,0.044202711433172226,,0.6825951933860779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,180,,,,0.0,,0.0,,0.0
,,,0.0546875,,0.890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,181,,,,0.0,,0.0,,0.0
,,,0.037109375,,0.8515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,182,,,,0.0,,0.0,,0.0
,,,0.06299212574958801,,0.8897637724876404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,183,,,,0.0,,0.0,,0.0
1,0.28471195697784424,0.28683364391326904,,0.7760007381439209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.0852508544922,1344429.25,4.927871227264404,363.02349853515625,441,,,0.0,,0.0,,0.0,
1,,,,,,0.7206221222877502,,1.2880700826644897,,28.3728084564209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441,2.4020841121673584,,,,,,,
,,,,,,,,,,,,,,0.03,2.675204093747552e-06,8.454966024683602e-06,1.1273288032911426e-05,1.1273288032911426e-05,1.5031050710548611e-05,1.5031050710548611e-05,2.004140094739823e-05,2.004140094739823e-05,2.672186792986428e-05,2.672186792986428e-05,3.56291572398189e-05,2.675204093747552e-06,3.56291572398189e-05,4.750554298642541e-05,4.750554298642541e-05,6.334072398190028e-05,6.334072398190028e-05,8.445429864253375e-05,8.445429864253375e-05,3.5669387916633944e-06,3.5669387916633944e-06,4.7559183888845386e-06,4.7559183888845386e-06,6.341224518512686e-06,6.341224518512686e-06,8.454966024683602e-06,,,,,,,449,,,,,,,,
2,,,,,,,0.7184692025184631,,1.1505980491638184,,21.609375,2.6808800157596124e-06,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,449,,2.160832405090332,,,,,,
,,,,,,,,,,,,,,0.03,2.9590012747777593e-06,9.351905263495117e-06,1.2469207017993433e-05,1.2469207017993433e-05,1.662560935732464e-05,1.662560935732464e-05,2.216747914309961e-05,2.216747914309961e-05,2.9556638857466114e-05,2.9556638857466114e-05,3.9408851809954663e-05,2.9590012747777593e-06,3.9408851809954663e-05,5.2545135746606446e-05,5.2545135746606446e-05,7.006018099547497e-05,7.006018099547497e-05,9.341357466063334e-05,9.341357466063334e-05,3.945335033037002e-06,3.945335033037002e-06,5.260446710716018e-06,5.260446710716018e-06,7.013928947621318e-06,7.013928947621318e-06,9.351905263495117e-06,,,,,,,499,,,,,,,,
2,,,,,,,0.7289543151855469,,1.1225090026855469,,19.671875,2.964677150885109e-06,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,499,,2.3208162784576416,,,,,,
,,,,,,,,,,,,,,0.03,3.2427984558079687e-06,1.0248844502306646e-05,1.366512600307545e-05,1.366512600307545e-05,1.8220168004100688e-05,1.8220168004100688e-05,2.429355733880101e-05,2.429355733880101e-05,3.239140978506796e-05,3.239140978506796e-05,4.318854638009046e-05,3.2427984558079687e-06,4.318854638009046e-05,5.75847285067875e-05,5.75847285067875e-05,7.677963800904972e-05,7.677963800904972e-05,0.00010237285067873297,0.00010237285067873297,4.323731274410607e-06,4.323731274410607e-06,5.764975032547504e-06,5.764975032547504e-06,7.686633376729952e-06,7.686633376729952e-06,1.0248844502306646e-05,,,,,,,549,,,,,,,,
2,,,,,,,0.7322423458099365,,1.1082189083099365,,18.796875,3.2484742860106053e-06,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,549,,2.464371681213379,,,,,,
,,,,,,,,,,,,,,0.03,3.5265956368381777e-06,1.1145783741118173e-05,1.4861044988157463e-05,1.4861044988157463e-05,1.9814726650876725e-05,1.9814726650876725e-05,2.6419635534502404e-05,2.6419635534502404e-05,3.5226180712669775e-05,3.5226180712669775e-05,4.696824095022626e-05,3.5265956368381777e-06,4.696824095022626e-05,6.262432126696853e-05,6.262432126696853e-05,8.349909502262447e-05,8.349909502262447e-05,0.00011133212669683259,0.00011133212669683259,4.702127515784211e-06,4.702127515784211e-06,6.26950335437899e-06,6.26950335437899e-06,8.359337805838592e-06,8.359337805838592e-06,1.1145783741118173e-05,,,,,,,599,,,,,,,,
2,,,,,,,0.723158061504364,,1.0754530429840088,,17.609375,3.532271648509777e-06,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,599,,2.5806612968444824,,,,,,
,,,,,,,,,,,,,,0.03,3.8103928178683804e-06,1.2042722979929682e-05,1.6056963973239465e-05,1.6056963973239465e-05,2.140928529765274e-05,2.140928529765274e-05,2.8545713730203755e-05,2.8545713730203755e-05,3.8060951640271595e-05,3.8060951640271595e-05,5.0747935520361984e-05,3.8103928178683804e-06,5.0747935520361984e-05,6.766391402714949e-05,6.766391402714949e-05,9.021855203619911e-05,9.021855203619911e-05,0.00012029140271493208,0.00012029140271493208,5.080523757157813e-06,5.080523757157813e-06,6.774031676210462e-06,6.774031676210462e-06,9.032042234947216e-06,9.032042234947216e-06,1.2042722979929682e-05,,,,,,,649,,,,,,,,
2,,,,,,,0.7473875284194946,,1.0979734659194946,,17.53125,3.8160687836352736e-06,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,649,,2.485841751098633,,,,,,
,,,0.0263671875,,0.59375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,184,,,,0.0,,0.0,,0.0
,,,0.02901785634458065,,0.6484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,185,,,,0.0,,0.0,,0.0
,,,0.07961536943912506,,0.8280161619186401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,186,,,,0.0,,0.0,,0.0
,,,0.0458984375,,0.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,187,,,,0.0,,0.0,,0.0
,,,0.03125,,0.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,188,,,,0.0,,0.0,,0.0
,,,0.043589744716882706,,0.8766025304794312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,189,,,,0.0,,0.0,,0.0
,,,0.0048828125,,0.7578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,190,,,,0.0,,0.0,,0.0
,,,0.0069444444961845875,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,191,,,,0.0,,0.0,,0.0
,,,0.01940394565463066,,0.7808747887611389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,192,,,,0.0,,0.0,,0.0
,,,0.03046875074505806,,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,193,,,,0.0,,0.0,,0.0
,,,0.03125,,0.9140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,194,,,,0.0,,0.0,,0.0
,,,0.0321180559694767,,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,195,,,,0.0,,0.0,,0.0
,,,0.09037037193775177,,0.562666654586792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,196,,,,0.0,,0.0,,0.0
,,,0.0503472238779068,,0.7109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,197,,,,0.0,,0.0,,0.0
,,,0.0434027761220932,,0.7265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,198,,,,0.0,,0.0,,0.0
,,,0.11858077347278595,,0.8678804636001587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,199,,,,0.0,,0.0,,0.0
,,,0.0859375,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,200,,,,0.0,,0.0,,0.0
,,,0.087890625,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,201,,,,0.0,,0.0,,0.0
,,,0.11255411803722382,,0.8641774654388428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,202,,,,0.0,,0.0,,0.0
,,,0.0380859375,,0.828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,203,,,,0.0,,0.0,,0.0
,,,0.02968749962747097,,0.8046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,204,,,,0.0,,0.0,,0.0
,,,0.052851803600788116,,0.7560398578643799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,205,,,,0.0,,0.0,,0.0
,,,0.02968749962747097,,0.5859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,206,,,,0.0,,0.0,,0.0
,,,0.02604166604578495,,0.59375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,207,,,,0.0,,0.0,,0.0
,,,0.047400109469890594,,0.7536945939064026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,208,,,,0.0,,0.0,,0.0
,,,0.0126953125,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,209,,,,0.0,,0.0,,0.0
,,,0.01953125,,0.765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,210,,,,0.0,,0.0,,0.0
